name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Gift For Life Foundation Inc,IN,Noblesville,T70,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/710889083,2003-09-01,
Greater Ellettsville Chamber Foundation Inc,IN,Bloomington,S20,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/844145010,2022-07-01,
Hardinsburg Community Foundation In C,IN,Hardinsburg,S32,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/412706516,2025-12-01,
Holy Cross Neighborhood Foundation Inc,IN,Indianapolis,S20Z,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/351823273,1992-04-01,
I Am My Destiny Foundation,IN,Chesterton,W70,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/823709780,2018-04-01,
Indiana Ems Memorial Foundation Inc,IN,Zionsville,W12,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/475319216,2015-10-01,
Indiana Fallen Heroes Foundation Inc,IN,Noblesville,W12,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/832526857,2019-03-01,
Indiana Task Force Foundation Inc,IN,Lafayette,R40,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/991104892,2024-03-01,
Innovation For Kids Health Foundation,IN,Jasper,T01,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/933877803,2023-12-01,
Jem-crown Charity Foundation Inc,IN,Avon,T22,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/995119379,2024-10-01,
Jessica Stevens Memorial Foundation Ltd,IN,Monticello,W12,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/871098900,2022-03-01,
Kendallville Area Chamber Foundation Inc,IN,Kendallville,W70,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/331776459,2024-11-01,
Knox County Chamber Foundation Inc,IN,Vincennes,T50,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/843731662,2020-03-01,
Lads And Lassies Foundation Ince,IN,Stinesville,T50,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/395105652,2026-03-01,
Lafayette Fire Support Foundation Inc,IN,Lafayette,T11,1,fail,,IRS foundation_code=21 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/932322908,2024-02-01,
Linton-stockton Chamber Foundation Inc,IN,Linton,S20,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/854294700,2021-03-01,
Love For Jalyn Foundation Inc,IN,Merrillville,T50,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/472485988,2015-03-01,
Martinsville Rotary Club Foundation Inc,IN,Martinsville,W70,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/352085834,2017-02-01,
Mary & Tom Naquin Foundation Inc,IN,Elkhart,T22,1,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,1,,,,0,https://projects.propublica.org/nonprofits/organizations/352143601,2001-08-01,2022
Mary Sherman Hospital Foundation Inc,IN,Sullivan,T30Z,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/351794237,1990-06-01,
Michigan City Rotary Foundation Inc,IN,Michigan City,S21Z,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/351813896,1995-07-01,
Mitchell Winey Memorial Foundation Inc,IN,Zionsville,W99,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/821557111,2017-05-01,
North Knox Scholarship Foundation Inc,IN,Bicknell,T99,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/472384180,2015-04-01,
Odon Lions Club Foundation Inc,IN,Odon,T30,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/473093166,2015-02-01,
On Edens Wings Foundation Inc,IN,Vincennes,W99,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/834003681,2019-05-01,
Portage Firefighters Community Foundation Inc,IN,Portage,T31,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1,,,,0,https://projects.propublica.org/nonprofits/organizations/994161734,2025-08-01,
Rhoyal Sigma Service Foundation Inc,IN,South Bend,S12,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/873497552,2022-01-01,
Rp Khatana Family Foundation Inc,IN,Fort Wayne,T22,1,fail,,"Assets too low ($19,376) -- likely dormant or inactive. Minimum threshold: $50,000.",19376,24310,,,,0,https://projects.propublica.org/nonprofits/organizations/881410702,2022-04-01,2023
Scott Hall Charitable Foundation Inc,IN,Plainfield,T12,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/993266408,2024-06-01,
The Driving It Forward Foundation,IN,Chesterton,S43,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/934168204,2023-12-01,
Three Points Racing Foundation Inc,IN,Zionsville,W30,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/812155039,2016-06-01,
True Top 1 Percent Foundation,IN,South Bend,W30,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/884036970,2023-09-01,
Versailles Lions Club Foundation Inc,IN,Versailles,T19,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/371662012,2012-04-01,
Wesley Misner Charitable Foundation Inc,IN,Avon,T22,1,fail,,"Assets too low ($12,836) -- likely dormant or inactive. Minimum threshold: $50,000.",12836,12003,,,,0,https://projects.propublica.org/nonprofits/organizations/208118023,2007-06-01,2019
West Lafayette Enrichment Foundation Inc,IN,W Lafayette,S12,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/822631501,2022-08-01,
Women Building Wealth Foundation Incorporated,IN,Indianapolis,T99,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/931738302,2023-11-01,
